"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","79","Deve realizar login com sucesso","","Fri May 22 11:44:49 UTC 2026","passed","Fri May 22 11:44:49 UTC 2026","","Login","",""
"","208","Cadastra usuário, faz login e cadastra produto","","Fri May 22 11:44:33 UTC 2026","passed","Fri May 22 11:44:33 UTC 2026","","Cadastrar Produto","",""
"","89","Deve encontrar o usuário Hora do QA","","Fri May 22 11:44:43 UTC 2026","passed","Fri May 22 11:44:43 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","78","Deve criar um novo usuário","","Fri May 22 11:44:39 UTC 2026","passed","Fri May 22 11:44:39 UTC 2026","","Cadastrar usuário","",""
"","262","Cadastra usuário, loga, cria produto e deleta produto","","Fri May 22 11:44:35 UTC 2026","passed","Fri May 22 11:44:35 UTC 2026","","Apagar Produto","",""
"","86","Deve listar todos os usuários","","Fri May 22 11:44:45 UTC 2026","passed","Fri May 22 11:44:45 UTC 2026","","Deve listar todos os usuários","",""
"","139","Deve testar a API e, se estiver OK, realizar login","","Fri May 22 11:44:37 UTC 2026","passed","Fri May 22 11:44:37 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","72","Não deve realizar login","","Fri May 22 11:44:47 UTC 2026","passed","Fri May 22 11:44:47 UTC 2026","","Login Inválido","",""
"","285","Fluxo completo usuário","","Fri May 22 11:44:41 UTC 2026","passed","Fri May 22 11:44:41 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","424","should return 200 OK when accessing serverest.dev","","Fri May 22 11:44:31 UTC 2026","passed","Fri May 22 11:44:31 UTC 2026","","HealthCheck","",""
