"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","312","Fluxo completo usuário","","2026-09-20","passed","2026-09-20","","Cadastro, Login, Atualização e Exclusão","",""
"","91","Não deve realizar login","","2026-09-20","passed","2026-09-20","","Login Inválido","",""
"","90","Deve realizar login com sucesso","","2026-09-20","passed","2026-09-20","","Login","",""
"","255","Cadastra usuário, faz login e cadastra produto","","2026-09-20","passed","2026-09-20","","Cadastrar Produto","",""
"","174","Deve testar a API e, se estiver OK, realizar login","","2026-09-20","passed","2026-09-20","","Fluxo condicional de API - Serverest","",""
"","102","Deve encontrar o usuário Hora do QA","","2026-09-20","passed","2026-09-20","","Deve listar todos os usuários Hora do QA","",""
"","93","Deve listar todos os usuários","","2026-09-20","passed","2026-09-20","","Deve listar todos os usuários","",""
"","328","Cadastra usuário, loga, cria produto e deleta produto","","2026-09-20","passed","2026-09-20","","Apagar Produto","",""
"","284","should return 200 OK when accessing serverest.dev","","2026-09-20","passed","2026-09-20","","HealthCheck","",""
"","97","Deve criar um novo usuário","","2026-09-20","passed","2026-09-20","","Cadastrar usuário","",""
