"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","278","Cadastra usuário, faz login e cadastra produto","","2026-08-10","passed","2026-08-10","","Cadastrar Produto","",""
"","94","Deve realizar login com sucesso","","2026-08-10","passed","2026-08-10","","Login","",""
"","266","should return 200 OK when accessing serverest.dev","","2026-08-10","passed","2026-08-10","","HealthCheck","",""
"","99","Deve criar um novo usuário","","2026-08-10","passed","2026-08-10","","Cadastrar usuário","",""
"","314","Deve encontrar o usuário Hora do QA","","2026-08-10","passed","2026-08-10","","Deve listar todos os usuários Hora do QA","",""
"","362","Deve testar a API e, se estiver OK, realizar login","","2026-08-10","passed","2026-08-10","","Fluxo condicional de API - Serverest","",""
"","95","Não deve realizar login","","2026-08-10","passed","2026-08-10","","Login Inválido","",""
"","302","Deve listar todos os usuários","","2026-08-10","passed","2026-08-10","","Deve listar todos os usuários","",""
"","378","Cadastra usuário, loga, cria produto e deleta produto","","2026-08-10","passed","2026-08-10","","Apagar Produto","",""
"","330","Fluxo completo usuário","","2026-08-10","passed","2026-08-10","","Cadastro, Login, Atualização e Exclusão","",""
