"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","103","Não deve realizar login","","2026-06-30","passed","2026-06-30","","Login Inválido","",""
"","364","Fluxo completo usuário","","2026-06-30","passed","2026-06-30","","Cadastro, Login, Atualização e Exclusão","",""
"","126","Deve encontrar o usuário Hora do QA","","2026-06-30","passed","2026-06-30","","Deve listar todos os usuários Hora do QA","",""
"","103","Deve realizar login com sucesso","","2026-06-30","passed","2026-06-30","","Login","",""
"","195","Deve testar a API e, se estiver OK, realizar login","","2026-06-30","passed","2026-06-30","","Fluxo condicional de API - Serverest","",""
"","100","Deve listar todos os usuários","","2026-06-30","passed","2026-06-30","","Deve listar todos os usuários","",""
"","289","Cadastra usuário, faz login e cadastra produto","","2026-06-30","passed","2026-06-30","","Cadastrar Produto","",""
"","107","Deve criar um novo usuário","","2026-06-30","passed","2026-06-30","","Cadastrar usuário","",""
"","372","Cadastra usuário, loga, cria produto e deleta produto","","2026-06-30","passed","2026-06-30","","Apagar Produto","",""
"","272","should return 200 OK when accessing serverest.dev","","2026-06-30","passed","2026-06-30","","HealthCheck","",""
