"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","370","Cadastra usuário, loga, cria produto e deleta produto","","Sun Mar 01 09:28:23 UTC 2026","passed","Sun Mar 01 09:28:23 UTC 2026","","Apagar Produto","",""
"","324","Cadastra usuário, faz login e cadastra produto","","Sun Mar 01 09:28:21 UTC 2026","passed","Sun Mar 01 09:28:21 UTC 2026","","Cadastrar Produto","",""
"","170","Deve testar a API e, se estiver OK, realizar login","","Sun Mar 01 09:28:25 UTC 2026","passed","Sun Mar 01 09:28:25 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","109","Não deve realizar login","","Sun Mar 01 09:28:35 UTC 2026","passed","Sun Mar 01 09:28:35 UTC 2026","","Login Inválido","",""
"","102","Deve encontrar o usuário Hora do QA","","Sun Mar 01 09:28:31 UTC 2026","passed","Sun Mar 01 09:28:31 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","599","should return 200 OK when accessing serverest.dev","","Sun Mar 01 09:28:18 UTC 2026","passed","Sun Mar 01 09:28:19 UTC 2026","","HealthCheck","",""
"","351","Fluxo completo usuário","","Sun Mar 01 09:28:28 UTC 2026","passed","Sun Mar 01 09:28:29 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","97","Deve criar um novo usuário","","Sun Mar 01 09:28:27 UTC 2026","passed","Sun Mar 01 09:28:27 UTC 2026","","Cadastrar usuário","",""
"","100","Deve listar todos os usuários","","Sun Mar 01 09:28:33 UTC 2026","passed","Sun Mar 01 09:28:33 UTC 2026","","Deve listar todos os usuários","",""
"","109","Deve realizar login com sucesso","","Sun Mar 01 09:28:37 UTC 2026","passed","Sun Mar 01 09:28:37 UTC 2026","","Login","",""
