"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","371","Fluxo completo usuário","","Wed Feb 18 09:45:29 UTC 2026","passed","Wed Feb 18 09:45:29 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","215","Deve testar a API e, se estiver OK, realizar login","","Wed Feb 18 09:45:25 UTC 2026","passed","Wed Feb 18 09:45:25 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","103","Deve criar um novo usuário","","Wed Feb 18 09:45:27 UTC 2026","passed","Wed Feb 18 09:45:27 UTC 2026","","Cadastrar usuário","",""
"","353","Cadastra usuário, faz login e cadastra produto","","Wed Feb 18 09:45:21 UTC 2026","passed","Wed Feb 18 09:45:21 UTC 2026","","Cadastrar Produto","",""
"","100","Não deve realizar login","","Wed Feb 18 09:45:35 UTC 2026","passed","Wed Feb 18 09:45:35 UTC 2026","","Login Inválido","",""
"","682","should return 200 OK when accessing serverest.dev","","Wed Feb 18 09:45:18 UTC 2026","passed","Wed Feb 18 09:45:19 UTC 2026","","HealthCheck","",""
"","100","Deve listar todos os usuários","","Wed Feb 18 09:45:33 UTC 2026","passed","Wed Feb 18 09:45:33 UTC 2026","","Deve listar todos os usuários","",""
"","105","Deve realizar login com sucesso","","Wed Feb 18 09:45:37 UTC 2026","passed","Wed Feb 18 09:45:37 UTC 2026","","Login","",""
"","103","Deve encontrar o usuário Hora do QA","","Wed Feb 18 09:45:31 UTC 2026","passed","Wed Feb 18 09:45:31 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","376","Cadastra usuário, loga, cria produto e deleta produto","","Wed Feb 18 09:45:23 UTC 2026","passed","Wed Feb 18 09:45:23 UTC 2026","","Apagar Produto","",""
