"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","77","Deve criar um novo usuário","","Fri Apr 24 10:19:52 UTC 2026","passed","Fri Apr 24 10:19:52 UTC 2026","","Cadastrar usuário","",""
"","132","Deve testar a API e, se estiver OK, realizar login","","Fri Apr 24 10:19:50 UTC 2026","passed","Fri Apr 24 10:19:50 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","92","Deve encontrar o usuário Hora do QA","","Fri Apr 24 10:19:56 UTC 2026","passed","Fri Apr 24 10:19:56 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","291","Cadastra usuário, loga, cria produto e deleta produto","","Fri Apr 24 10:19:48 UTC 2026","passed","Fri Apr 24 10:19:48 UTC 2026","","Apagar Produto","",""
"","442","should return 200 OK when accessing serverest.dev","","Fri Apr 24 10:19:43 UTC 2026","passed","Fri Apr 24 10:19:44 UTC 2026","","HealthCheck","",""
"","70","Deve listar todos os usuários","","Fri Apr 24 10:19:58 UTC 2026","passed","Fri Apr 24 10:19:58 UTC 2026","","Deve listar todos os usuários","",""
"","78","Não deve realizar login","","Fri Apr 24 10:20:00 UTC 2026","passed","Fri Apr 24 10:20:00 UTC 2026","","Login Inválido","",""
"","547","Cadastra usuário, faz login e cadastra produto","","Fri Apr 24 10:19:45 UTC 2026","passed","Fri Apr 24 10:19:46 UTC 2026","","Cadastrar Produto","",""
"","279","Fluxo completo usuário","","Fri Apr 24 10:19:54 UTC 2026","passed","Fri Apr 24 10:19:54 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","83","Deve realizar login com sucesso","","Fri Apr 24 10:20:02 UTC 2026","passed","Fri Apr 24 10:20:02 UTC 2026","","Login","",""
