"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","87","Deve realizar login com sucesso","","Thu Mar 12 09:41:17 UTC 2026","passed","Thu Mar 12 09:41:17 UTC 2026","","Login","",""
"","82","Não deve realizar login","","Thu Mar 12 09:41:15 UTC 2026","passed","Thu Mar 12 09:41:15 UTC 2026","","Login Inválido","",""
"","75","Deve listar todos os usuários","","Thu Mar 12 09:41:13 UTC 2026","passed","Thu Mar 12 09:41:13 UTC 2026","","Deve listar todos os usuários","",""
"","80","Deve criar um novo usuário","","Thu Mar 12 09:41:06 UTC 2026","passed","Thu Mar 12 09:41:06 UTC 2026","","Cadastrar usuário","",""
"","315","Cadastra usuário, faz login e cadastra produto","","Thu Mar 12 09:41:00 UTC 2026","passed","Thu Mar 12 09:41:00 UTC 2026","","Cadastrar Produto","",""
"","218","should return 200 OK when accessing serverest.dev","","Thu Mar 12 09:40:57 UTC 2026","passed","Thu Mar 12 09:40:58 UTC 2026","","HealthCheck","",""
"","156","Deve testar a API e, se estiver OK, realizar login","","Thu Mar 12 09:41:04 UTC 2026","passed","Thu Mar 12 09:41:04 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","81","Deve encontrar o usuário Hora do QA","","Thu Mar 12 09:41:11 UTC 2026","passed","Thu Mar 12 09:41:11 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","316","Cadastra usuário, loga, cria produto e deleta produto","","Thu Mar 12 09:41:02 UTC 2026","passed","Thu Mar 12 09:41:02 UTC 2026","","Apagar Produto","",""
"","301","Fluxo completo usuário","","Thu Mar 12 09:41:08 UTC 2026","passed","Thu Mar 12 09:41:09 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
