"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","198","Cadastra usuário, faz login e cadastra produto","","Fri May 01 10:21:33 UTC 2026","passed","Fri May 01 10:21:33 UTC 2026","","Cadastrar Produto","",""
"","236","Fluxo completo usuário","","Fri May 01 10:21:41 UTC 2026","passed","Fri May 01 10:21:41 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","246","Cadastra usuário, loga, cria produto e deleta produto","","Fri May 01 10:21:35 UTC 2026","passed","Fri May 01 10:21:35 UTC 2026","","Apagar Produto","",""
"","65","Não deve realizar login","","Fri May 01 10:21:47 UTC 2026","passed","Fri May 01 10:21:47 UTC 2026","","Login Inválido","",""
"","64","Deve listar todos os usuários","","Fri May 01 10:21:45 UTC 2026","passed","Fri May 01 10:21:45 UTC 2026","","Deve listar todos os usuários","",""
"","73","Deve encontrar o usuário Hora do QA","","Fri May 01 10:21:43 UTC 2026","passed","Fri May 01 10:21:43 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","64","Deve criar um novo usuário","","Fri May 01 10:21:39 UTC 2026","passed","Fri May 01 10:21:39 UTC 2026","","Cadastrar usuário","",""
"","68","Deve realizar login com sucesso","","Fri May 01 10:21:49 UTC 2026","passed","Fri May 01 10:21:49 UTC 2026","","Login","",""
"","136","Deve testar a API e, se estiver OK, realizar login","","Fri May 01 10:21:37 UTC 2026","passed","Fri May 01 10:21:37 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","745","should return 200 OK when accessing serverest.dev","","Fri May 01 10:21:31 UTC 2026","passed","Fri May 01 10:21:32 UTC 2026","","HealthCheck","",""
