"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","91","Deve realizar login com sucesso","","Wed May 27 12:18:32 UTC 2026","passed","Wed May 27 12:18:32 UTC 2026","","Login","",""
"","211","Cadastra usuário, faz login e cadastra produto","","Wed May 27 12:18:15 UTC 2026","passed","Wed May 27 12:18:16 UTC 2026","","Cadastrar Produto","",""
"","278","Fluxo completo usuário","","Wed May 27 12:18:24 UTC 2026","passed","Wed May 27 12:18:24 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","550","should return 200 OK when accessing serverest.dev","","Wed May 27 12:18:13 UTC 2026","passed","Wed May 27 12:18:14 UTC 2026","","HealthCheck","",""
"","85","Deve encontrar o usuário Hora do QA","","Wed May 27 12:18:26 UTC 2026","passed","Wed May 27 12:18:26 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","84","Não deve realizar login","","Wed May 27 12:18:30 UTC 2026","passed","Wed May 27 12:18:30 UTC 2026","","Login Inválido","",""
"","83","Deve criar um novo usuário","","Wed May 27 12:18:22 UTC 2026","passed","Wed May 27 12:18:22 UTC 2026","","Cadastrar usuário","",""
"","79","Deve listar todos os usuários","","Wed May 27 12:18:28 UTC 2026","passed","Wed May 27 12:18:28 UTC 2026","","Deve listar todos os usuários","",""
"","282","Cadastra usuário, loga, cria produto e deleta produto","","Wed May 27 12:18:18 UTC 2026","passed","Wed May 27 12:18:18 UTC 2026","","Apagar Produto","",""
"","141","Deve testar a API e, se estiver OK, realizar login","","Wed May 27 12:18:20 UTC 2026","passed","Wed May 27 12:18:20 UTC 2026","","Fluxo condicional de API - Serverest","",""
