"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","102","Não deve realizar login","","2026-09-10","passed","2026-09-10","","Login Inválido","",""
"","351","Cadastra usuário, loga, cria produto e deleta produto","","2026-09-10","passed","2026-09-10","","Apagar Produto","",""
"","262","Cadastra usuário, faz login e cadastra produto","","2026-09-10","passed","2026-09-10","","Cadastrar Produto","",""
"","236","Deve encontrar o usuário Hora do QA","","2026-09-10","passed","2026-09-10","","Deve listar todos os usuários Hora do QA","",""
"","100","Deve realizar login com sucesso","","2026-09-10","passed","2026-09-10","","Login","",""
"","94","Deve criar um novo usuário","","2026-09-10","passed","2026-09-10","","Cadastrar usuário","",""
"","273","Deve testar a API e, se estiver OK, realizar login","","2026-09-10","passed","2026-09-10","","Fluxo condicional de API - Serverest","",""
"","370","Fluxo completo usuário","","2026-09-10","passed","2026-09-10","","Cadastro, Login, Atualização e Exclusão","",""
"","252","Deve listar todos os usuários","","2026-09-10","passed","2026-09-10","","Deve listar todos os usuários","",""
"","295","should return 200 OK when accessing serverest.dev","","2026-09-10","passed","2026-09-10","","HealthCheck","",""
