"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","214","Cadastra usuário, faz login e cadastra produto","","Sun Feb 22 09:29:36 UTC 2026","passed","Sun Feb 22 09:29:36 UTC 2026","","Cadastrar Produto","",""
"","72","Deve listar todos os usuários","","Sun Feb 22 09:29:48 UTC 2026","passed","Sun Feb 22 09:29:48 UTC 2026","","Deve listar todos os usuários","",""
"","268","Fluxo completo usuário","","Sun Feb 22 09:29:44 UTC 2026","passed","Sun Feb 22 09:29:44 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","77","Deve realizar login com sucesso","","Sun Feb 22 09:29:51 UTC 2026","passed","Sun Feb 22 09:29:51 UTC 2026","","Login","",""
"","73","Deve encontrar o usuário Hora do QA","","Sun Feb 22 09:29:46 UTC 2026","passed","Sun Feb 22 09:29:46 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","355","Deve testar a API e, se estiver OK, realizar login","","Sun Feb 22 09:29:40 UTC 2026","passed","Sun Feb 22 09:29:40 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","534","should return 200 OK when accessing serverest.dev","","Sun Feb 22 09:29:33 UTC 2026","passed","Sun Feb 22 09:29:34 UTC 2026","","HealthCheck","",""
"","77","Deve criar um novo usuário","","Sun Feb 22 09:29:42 UTC 2026","passed","Sun Feb 22 09:29:42 UTC 2026","","Cadastrar usuário","",""
"","272","Cadastra usuário, loga, cria produto e deleta produto","","Sun Feb 22 09:29:37 UTC 2026","passed","Sun Feb 22 09:29:38 UTC 2026","","Apagar Produto","",""
"","76","Não deve realizar login","","Sun Feb 22 09:29:50 UTC 2026","passed","Sun Feb 22 09:29:50 UTC 2026","","Login Inválido","",""
