"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","105","Deve realizar login com sucesso","","Tue Feb 10 10:00:10 UTC 2026","passed","Tue Feb 10 10:00:10 UTC 2026","","Login","",""
"","181","Deve testar a API e, se estiver OK, realizar login","","Tue Feb 10 09:59:57 UTC 2026","passed","Tue Feb 10 09:59:57 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","100","Deve encontrar o usuário Hora do QA","","Tue Feb 10 10:00:04 UTC 2026","passed","Tue Feb 10 10:00:04 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","381","Cadastra usuário, faz login e cadastra produto","","Tue Feb 10 09:59:52 UTC 2026","passed","Tue Feb 10 09:59:53 UTC 2026","","Cadastrar Produto","",""
"","412","Cadastra usuário, loga, cria produto e deleta produto","","Tue Feb 10 09:59:55 UTC 2026","passed","Tue Feb 10 09:59:55 UTC 2026","","Apagar Produto","",""
"","416","Fluxo completo usuário","","Tue Feb 10 10:00:01 UTC 2026","passed","Tue Feb 10 10:00:02 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","197","Deve criar um novo usuário","","Tue Feb 10 09:59:59 UTC 2026","passed","Tue Feb 10 09:59:59 UTC 2026","","Cadastrar usuário","",""
"","105","Não deve realizar login","","Tue Feb 10 10:00:08 UTC 2026","passed","Tue Feb 10 10:00:08 UTC 2026","","Login Inválido","",""
"","471","should return 200 OK when accessing serverest.dev","","Tue Feb 10 09:59:50 UTC 2026","passed","Tue Feb 10 09:59:50 UTC 2026","","HealthCheck","",""
"","108","Deve listar todos os usuários","","Tue Feb 10 10:00:06 UTC 2026","passed","Tue Feb 10 10:00:07 UTC 2026","","Deve listar todos os usuários","",""
