"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","298","Deve testar a API e, se estiver OK, realizar login","","2026-09-02","passed","2026-09-02","","Fluxo condicional de API - Serverest","",""
"","304","should return 200 OK when accessing serverest.dev","","2026-09-02","passed","2026-09-02","","HealthCheck","",""
"","343","Fluxo completo usuário","","2026-09-02","passed","2026-09-02","","Cadastro, Login, Atualização e Exclusão","",""
"","98","Deve criar um novo usuário","","2026-09-02","passed","2026-09-02","","Cadastrar usuário","",""
"","119","Não deve realizar login","","2026-09-02","passed","2026-09-02","","Login Inválido","",""
"","280","Cadastra usuário, faz login e cadastra produto","","2026-09-02","passed","2026-09-02","","Cadastrar Produto","",""
"","114","Deve realizar login com sucesso","","2026-09-02","passed","2026-09-02","","Login","",""
"","236","Deve listar todos os usuários","","2026-09-02","passed","2026-09-02","","Deve listar todos os usuários","",""
"","440","Cadastra usuário, loga, cria produto e deleta produto","","2026-09-02","passed","2026-09-02","","Apagar Produto","",""
"","254","Deve encontrar o usuário Hora do QA","","2026-09-02","passed","2026-09-02","","Deve listar todos os usuários Hora do QA","",""
