"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","82","Deve encontrar o usuário Hora do QA","","2026-06-05","passed","2026-06-05","","Deve listar todos os usuários Hora do QA","",""
"","75","Deve listar todos os usuários","","2026-06-05","passed","2026-06-05","","Deve listar todos os usuários","",""
"","85","Não deve realizar login","","2026-06-05","passed","2026-06-05","","Login Inválido","",""
"","312","Cadastra usuário, faz login e cadastra produto","","2026-06-05","passed","2026-06-05","","Cadastrar Produto","",""
"","132","Deve testar a API e, se estiver OK, realizar login","","2026-06-05","passed","2026-06-05","","Fluxo condicional de API - Serverest","",""
"","259","should return 200 OK when accessing serverest.dev","","2026-06-05","passed","2026-06-05","","HealthCheck","",""
"","268","Fluxo completo usuário","","2026-06-05","passed","2026-06-05","","Cadastro, Login, Atualização e Exclusão","",""
"","283","Cadastra usuário, loga, cria produto e deleta produto","","2026-06-05","passed","2026-06-05","","Apagar Produto","",""
"","77","Deve realizar login com sucesso","","2026-06-05","passed","2026-06-05","","Login","",""
"","84","Deve criar um novo usuário","","2026-06-05","passed","2026-06-05","","Cadastrar usuário","",""
