"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","82","Deve criar um novo usuário","","Wed May 20 11:48:45 UTC 2026","passed","Wed May 20 11:48:45 UTC 2026","","Cadastrar usuário","",""
"","100","Deve encontrar o usuário Hora do QA","","Wed May 20 11:48:49 UTC 2026","passed","Wed May 20 11:48:49 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","291","Fluxo completo usuário","","Wed May 20 11:48:47 UTC 2026","passed","Wed May 20 11:48:47 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","229","Cadastra usuário, faz login e cadastra produto","","Wed May 20 11:48:39 UTC 2026","passed","Wed May 20 11:48:39 UTC 2026","","Cadastrar Produto","",""
"","282","Cadastra usuário, loga, cria produto e deleta produto","","Wed May 20 11:48:41 UTC 2026","passed","Wed May 20 11:48:41 UTC 2026","","Apagar Produto","",""
"","177","Deve testar a API e, se estiver OK, realizar login","","Wed May 20 11:48:43 UTC 2026","passed","Wed May 20 11:48:43 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","84","Deve listar todos os usuários","","Wed May 20 11:48:51 UTC 2026","passed","Wed May 20 11:48:51 UTC 2026","","Deve listar todos os usuários","",""
"","82","Deve realizar login com sucesso","","Wed May 20 11:48:54 UTC 2026","passed","Wed May 20 11:48:54 UTC 2026","","Login","",""
"","78","Não deve realizar login","","Wed May 20 11:48:52 UTC 2026","passed","Wed May 20 11:48:52 UTC 2026","","Login Inválido","",""
"","537","should return 200 OK when accessing serverest.dev","","Wed May 20 11:48:37 UTC 2026","passed","Wed May 20 11:48:37 UTC 2026","","HealthCheck","",""
