"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","128","Deve testar a API e, se estiver OK, realizar login","","Thu Feb 19 09:43:56 UTC 2026","passed","Thu Feb 19 09:43:56 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","74","Deve encontrar o usuário Hora do QA","","Thu Feb 19 09:44:03 UTC 2026","passed","Thu Feb 19 09:44:03 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","72","Deve realizar login com sucesso","","Thu Feb 19 09:44:09 UTC 2026","passed","Thu Feb 19 09:44:09 UTC 2026","","Login","",""
"","82","Deve listar todos os usuários","","Thu Feb 19 09:44:05 UTC 2026","passed","Thu Feb 19 09:44:05 UTC 2026","","Deve listar todos os usuários","",""
"","467","Cadastra usuário, faz login e cadastra produto","","Thu Feb 19 09:43:52 UTC 2026","passed","Thu Feb 19 09:43:52 UTC 2026","","Cadastrar Produto","",""
"","1102","should return 200 OK when accessing serverest.dev","","Thu Feb 19 09:43:48 UTC 2026","passed","Thu Feb 19 09:43:49 UTC 2026","","HealthCheck","",""
"","366","Cadastra usuário, loga, cria produto e deleta produto","","Thu Feb 19 09:43:54 UTC 2026","passed","Thu Feb 19 09:43:54 UTC 2026","","Apagar Produto","",""
"","327","Fluxo completo usuário","","Thu Feb 19 09:44:00 UTC 2026","passed","Thu Feb 19 09:44:01 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","75","Deve criar um novo usuário","","Thu Feb 19 09:43:58 UTC 2026","passed","Thu Feb 19 09:43:58 UTC 2026","","Cadastrar usuário","",""
"","74","Não deve realizar login","","Thu Feb 19 09:44:07 UTC 2026","passed","Thu Feb 19 09:44:07 UTC 2026","","Login Inválido","",""
