"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","111","Deve criar um novo usuário","","2026-08-27","passed","2026-08-27","","Cadastrar usuário","",""
"","214","Deve listar todos os usuários","","2026-08-27","passed","2026-08-27","","Deve listar todos os usuários","",""
"","405","Cadastra usuário, loga, cria produto e deleta produto","","2026-08-27","passed","2026-08-27","","Apagar Produto","",""
"","115","Deve realizar login com sucesso","","2026-08-27","passed","2026-08-27","","Login","",""
"","226","Deve encontrar o usuário Hora do QA","","2026-08-27","passed","2026-08-27","","Deve listar todos os usuários Hora do QA","",""
"","114","Não deve realizar login","","2026-08-27","passed","2026-08-27","","Login Inválido","",""
"","303","Deve testar a API e, se estiver OK, realizar login","","2026-08-27","passed","2026-08-27","","Fluxo condicional de API - Serverest","",""
"","289","should return 200 OK when accessing serverest.dev","","2026-08-27","passed","2026-08-27","","HealthCheck","",""
"","299","Cadastra usuário, faz login e cadastra produto","","2026-08-27","passed","2026-08-27","","Cadastrar Produto","",""
"","382","Fluxo completo usuário","","2026-08-27","passed","2026-08-27","","Cadastro, Login, Atualização e Exclusão","",""
