"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","110","Deve criar um novo usuário","","Sat Feb 14 09:29:24 UTC 2026","passed","Sat Feb 14 09:29:24 UTC 2026","","Cadastrar usuário","",""
"","96","Não deve realizar login","","Sat Feb 14 09:29:31 UTC 2026","passed","Sat Feb 14 09:29:32 UTC 2026","","Login Inválido","",""
"","100","Deve realizar login com sucesso","","Sat Feb 14 09:29:33 UTC 2026","passed","Sat Feb 14 09:29:33 UTC 2026","","Login","",""
"","949","should return 200 OK when accessing serverest.dev","","Sat Feb 14 09:29:15 UTC 2026","passed","Sat Feb 14 09:29:16 UTC 2026","","HealthCheck","",""
"","315","Cadastra usuário, faz login e cadastra produto","","Sat Feb 14 09:29:18 UTC 2026","passed","Sat Feb 14 09:29:18 UTC 2026","","Cadastrar Produto","",""
"","353","Cadastra usuário, loga, cria produto e deleta produto","","Sat Feb 14 09:29:20 UTC 2026","passed","Sat Feb 14 09:29:20 UTC 2026","","Apagar Produto","",""
"","99","Deve encontrar o usuário Hora do QA","","Sat Feb 14 09:29:28 UTC 2026","passed","Sat Feb 14 09:29:28 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","201","Deve testar a API e, se estiver OK, realizar login","","Sat Feb 14 09:29:22 UTC 2026","passed","Sat Feb 14 09:29:22 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","366","Fluxo completo usuário","","Sat Feb 14 09:29:26 UTC 2026","passed","Sat Feb 14 09:29:26 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","107","Deve listar todos os usuários","","Sat Feb 14 09:29:30 UTC 2026","passed","Sat Feb 14 09:29:30 UTC 2026","","Deve listar todos os usuários","",""
