"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","281","Cadastra usuário, faz login e cadastra produto","","Sat Apr 25 09:51:35 UTC 2026","passed","Sat Apr 25 09:51:35 UTC 2026","","Cadastrar Produto","",""
"","421","Cadastra usuário, loga, cria produto e deleta produto","","Sat Apr 25 09:51:37 UTC 2026","passed","Sat Apr 25 09:51:37 UTC 2026","","Apagar Produto","",""
"","248","Fluxo completo usuário","","Sat Apr 25 09:51:43 UTC 2026","passed","Sat Apr 25 09:51:44 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","262","should return 200 OK when accessing serverest.dev","","Sat Apr 25 09:51:33 UTC 2026","passed","Sat Apr 25 09:51:33 UTC 2026","","HealthCheck","",""
"","70","Deve listar todos os usuários","","Sat Apr 25 09:51:48 UTC 2026","passed","Sat Apr 25 09:51:48 UTC 2026","","Deve listar todos os usuários","",""
"","74","Deve criar um novo usuário","","Sat Apr 25 09:51:41 UTC 2026","passed","Sat Apr 25 09:51:41 UTC 2026","","Cadastrar usuário","",""
"","70","Não deve realizar login","","Sat Apr 25 09:51:50 UTC 2026","passed","Sat Apr 25 09:51:50 UTC 2026","","Login Inválido","",""
"","135","Deve testar a API e, se estiver OK, realizar login","","Sat Apr 25 09:51:39 UTC 2026","passed","Sat Apr 25 09:51:39 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","71","Deve realizar login com sucesso","","Sat Apr 25 09:51:52 UTC 2026","passed","Sat Apr 25 09:51:52 UTC 2026","","Login","",""
"","78","Deve encontrar o usuário Hora do QA","","Sat Apr 25 09:51:46 UTC 2026","passed","Sat Apr 25 09:51:46 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
