"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","389","Cadastra usuário, loga, cria produto e deleta produto","","Sun Apr 05 09:37:40 UTC 2026","passed","Sun Apr 05 09:37:41 UTC 2026","","Apagar Produto","",""
"","102","Deve realizar login com sucesso","","Sun Apr 05 09:37:54 UTC 2026","passed","Sun Apr 05 09:37:54 UTC 2026","","Login","",""
"","358","Fluxo completo usuário","","Sun Apr 05 09:37:46 UTC 2026","passed","Sun Apr 05 09:37:47 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","292","should return 200 OK when accessing serverest.dev","","Sun Apr 05 09:37:36 UTC 2026","passed","Sun Apr 05 09:37:37 UTC 2026","","HealthCheck","",""
"","276","Cadastra usuário, faz login e cadastra produto","","Sun Apr 05 09:37:38 UTC 2026","passed","Sun Apr 05 09:37:39 UTC 2026","","Cadastrar Produto","",""
"","195","Deve testar a API e, se estiver OK, realizar login","","Sun Apr 05 09:37:43 UTC 2026","passed","Sun Apr 05 09:37:43 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","99","Deve criar um novo usuário","","Sun Apr 05 09:37:45 UTC 2026","passed","Sun Apr 05 09:37:45 UTC 2026","","Cadastrar usuário","",""
"","102","Não deve realizar login","","Sun Apr 05 09:37:52 UTC 2026","passed","Sun Apr 05 09:37:52 UTC 2026","","Login Inválido","",""
"","102","Deve encontrar o usuário Hora do QA","","Sun Apr 05 09:37:48 UTC 2026","passed","Sun Apr 05 09:37:49 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","95","Deve listar todos os usuários","","Sun Apr 05 09:37:50 UTC 2026","passed","Sun Apr 05 09:37:50 UTC 2026","","Deve listar todos os usuários","",""
