"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","357","Fluxo completo usuário","","Wed Mar 04 09:38:46 UTC 2026","passed","Wed Mar 04 09:38:46 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","76","Deve listar todos os usuários","","Wed Mar 04 09:38:50 UTC 2026","passed","Wed Mar 04 09:38:50 UTC 2026","","Deve listar todos os usuários","",""
"","75","Deve criar um novo usuário","","Wed Mar 04 09:38:44 UTC 2026","passed","Wed Mar 04 09:38:44 UTC 2026","","Cadastrar usuário","",""
"","132","Deve testar a API e, se estiver OK, realizar login","","Wed Mar 04 09:38:42 UTC 2026","passed","Wed Mar 04 09:38:42 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","287","Cadastra usuário, loga, cria produto e deleta produto","","Wed Mar 04 09:38:40 UTC 2026","passed","Wed Mar 04 09:38:40 UTC 2026","","Apagar Produto","",""
"","322","should return 200 OK when accessing serverest.dev","","Wed Mar 04 09:38:36 UTC 2026","passed","Wed Mar 04 09:38:36 UTC 2026","","HealthCheck","",""
"","260","Cadastra usuário, faz login e cadastra produto","","Wed Mar 04 09:38:38 UTC 2026","passed","Wed Mar 04 09:38:38 UTC 2026","","Cadastrar Produto","",""
"","79","Deve realizar login com sucesso","","Wed Mar 04 09:38:54 UTC 2026","passed","Wed Mar 04 09:38:54 UTC 2026","","Login","",""
"","80","Não deve realizar login","","Wed Mar 04 09:38:52 UTC 2026","passed","Wed Mar 04 09:38:52 UTC 2026","","Login Inválido","",""
"","91","Deve encontrar o usuário Hora do QA","","Wed Mar 04 09:38:48 UTC 2026","passed","Wed Mar 04 09:38:48 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
