"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","185","Deve testar a API e, se estiver OK, realizar login","","2026-08-06","passed","2026-08-06","","Fluxo condicional de API - Serverest","",""
"","95","Deve criar um novo usuário","","2026-08-06","passed","2026-08-06","","Cadastrar usuário","",""
"","101","Não deve realizar login","","2026-08-06","passed","2026-08-06","","Login Inválido","",""
"","109","Deve realizar login com sucesso","","2026-08-06","passed","2026-08-06","","Login","",""
"","365","Fluxo completo usuário","","2026-08-06","passed","2026-08-06","","Cadastro, Login, Atualização e Exclusão","",""
"","104","Deve listar todos os usuários","","2026-08-06","passed","2026-08-06","","Deve listar todos os usuários","",""
"","378","Cadastra usuário, loga, cria produto e deleta produto","","2026-08-06","passed","2026-08-06","","Apagar Produto","",""
"","295","should return 200 OK when accessing serverest.dev","","2026-08-06","passed","2026-08-06","","HealthCheck","",""
"","270","Cadastra usuário, faz login e cadastra produto","","2026-08-06","passed","2026-08-06","","Cadastrar Produto","",""
"","110","Deve encontrar o usuário Hora do QA","","2026-08-06","passed","2026-08-06","","Deve listar todos os usuários Hora do QA","",""
