"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","334","should return 200 OK when accessing serverest.dev","","Tue Jan 27 14:42:50 UTC 2026","passed","Tue Jan 27 14:42:50 UTC 2026","","HealthCheck","",""
"","109","Deve criar um novo usuário","","Tue Jan 27 14:42:59 UTC 2026","passed","Tue Jan 27 14:42:59 UTC 2026","","Cadastrar usuário","",""
"","173","Deve listar todos os usuários","","Tue Jan 27 14:43:05 UTC 2026","passed","Tue Jan 27 14:43:05 UTC 2026","","Deve listar todos os usuários","",""
"","124","Não deve realizar login","","Tue Jan 27 14:43:07 UTC 2026","passed","Tue Jan 27 14:43:07 UTC 2026","","Login Inválido","",""
"","190","Deve encontrar o usuário Hora do QA","","Tue Jan 27 14:43:03 UTC 2026","passed","Tue Jan 27 14:43:03 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","118","Deve realizar login com sucesso","","Tue Jan 27 14:43:08 UTC 2026","passed","Tue Jan 27 14:43:08 UTC 2026","","Login","",""
"","401","Fluxo completo usuário","","Tue Jan 27 14:43:01 UTC 2026","passed","Tue Jan 27 14:43:01 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","323","Cadastra usuário, faz login e cadastra produto","","Tue Jan 27 14:42:52 UTC 2026","passed","Tue Jan 27 14:42:53 UTC 2026","","Cadastrar Produto","",""
"","469","Cadastra usuário, loga, cria produto e deleta produto","","Tue Jan 27 14:42:54 UTC 2026","passed","Tue Jan 27 14:42:55 UTC 2026","","Apagar Produto","",""
"","275","Deve testar a API e, se estiver OK, realizar login","","Tue Jan 27 14:42:57 UTC 2026","passed","Tue Jan 27 14:42:57 UTC 2026","","Fluxo condicional de API - Serverest","",""
