"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","135","Deve testar a API e, se estiver OK, realizar login","","Fri Mar 20 09:39:36 UTC 2026","passed","Fri Mar 20 09:39:36 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","80","Deve realizar login com sucesso","","Fri Mar 20 09:39:48 UTC 2026","passed","Fri Mar 20 09:39:48 UTC 2026","","Login","",""
"","279","Fluxo completo usuário","","Fri Mar 20 09:39:40 UTC 2026","passed","Fri Mar 20 09:39:40 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","288","Cadastra usuário, loga, cria produto e deleta produto","","Fri Mar 20 09:39:34 UTC 2026","passed","Fri Mar 20 09:39:34 UTC 2026","","Apagar Produto","",""
"","344","should return 200 OK when accessing serverest.dev","","Fri Mar 20 09:39:29 UTC 2026","passed","Fri Mar 20 09:39:29 UTC 2026","","HealthCheck","",""
"","76","Não deve realizar login","","Fri Mar 20 09:39:46 UTC 2026","passed","Fri Mar 20 09:39:46 UTC 2026","","Login Inválido","",""
"","81","Deve criar um novo usuário","","Fri Mar 20 09:39:38 UTC 2026","passed","Fri Mar 20 09:39:38 UTC 2026","","Cadastrar usuário","",""
"","254","Cadastra usuário, faz login e cadastra produto","","Fri Mar 20 09:39:31 UTC 2026","passed","Fri Mar 20 09:39:32 UTC 2026","","Cadastrar Produto","",""
"","80","Deve encontrar o usuário Hora do QA","","Fri Mar 20 09:39:42 UTC 2026","passed","Fri Mar 20 09:39:42 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","77","Deve listar todos os usuários","","Fri Mar 20 09:39:44 UTC 2026","passed","Fri Mar 20 09:39:44 UTC 2026","","Deve listar todos os usuários","",""
