"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","94","should return 200 OK when accessing serverest.dev","","Sat May 09 10:04:26 UTC 2026","passed","Sat May 09 10:04:26 UTC 2026","","HealthCheck","",""
"","69","Deve encontrar o usuário Hora do QA","","Sat May 09 10:04:33 UTC 2026","passed","Sat May 09 10:04:33 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","73","Deve listar todos os usuários","","Sat May 09 10:04:35 UTC 2026","passed","Sat May 09 10:04:35 UTC 2026","","Deve listar todos os usuários","",""
"","241","Cadastra usuário, loga, cria produto e deleta produto","","Sat May 09 10:04:24 UTC 2026","passed","Sat May 09 10:04:24 UTC 2026","","Apagar Produto","",""
"","69","Não deve realizar login","","Sat May 09 10:04:36 UTC 2026","passed","Sat May 09 10:04:36 UTC 2026","","Login Inválido","",""
"","142","Deve testar a API e, se estiver OK, realizar login","","Sat May 09 10:04:27 UTC 2026","passed","Sat May 09 10:04:27 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","287","Fluxo completo usuário","","Sat May 09 10:04:31 UTC 2026","passed","Sat May 09 10:04:31 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","69","Deve realizar login com sucesso","","Sat May 09 10:04:38 UTC 2026","passed","Sat May 09 10:04:38 UTC 2026","","Login","",""
"","280","Cadastra usuário, faz login e cadastra produto","","Sat May 09 10:04:22 UTC 2026","passed","Sat May 09 10:04:22 UTC 2026","","Cadastrar Produto","",""
"","67","Deve criar um novo usuário","","Sat May 09 10:04:29 UTC 2026","passed","Sat May 09 10:04:29 UTC 2026","","Cadastrar usuário","",""
