"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","298","Cadastra usuário, loga, cria produto e deleta produto","","Mon Feb 23 09:53:42 UTC 2026","passed","Mon Feb 23 09:53:42 UTC 2026","","Apagar Produto","",""
"","245","should return 200 OK when accessing serverest.dev","","Mon Feb 23 09:53:38 UTC 2026","passed","Mon Feb 23 09:53:38 UTC 2026","","HealthCheck","",""
"","77","Não deve realizar login","","Mon Feb 23 09:53:55 UTC 2026","passed","Mon Feb 23 09:53:55 UTC 2026","","Login Inválido","",""
"","72","Deve listar todos os usuários","","Mon Feb 23 09:53:53 UTC 2026","passed","Mon Feb 23 09:53:53 UTC 2026","","Deve listar todos os usuários","",""
"","78","Deve criar um novo usuário","","Mon Feb 23 09:53:46 UTC 2026","passed","Mon Feb 23 09:53:46 UTC 2026","","Cadastrar usuário","",""
"","426","Cadastra usuário, faz login e cadastra produto","","Mon Feb 23 09:53:40 UTC 2026","passed","Mon Feb 23 09:53:40 UTC 2026","","Cadastrar Produto","",""
"","126","Deve testar a API e, se estiver OK, realizar login","","Mon Feb 23 09:53:44 UTC 2026","passed","Mon Feb 23 09:53:44 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","246","Fluxo completo usuário","","Mon Feb 23 09:53:48 UTC 2026","passed","Mon Feb 23 09:53:48 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","80","Deve realizar login com sucesso","","Mon Feb 23 09:53:57 UTC 2026","passed","Mon Feb 23 09:53:57 UTC 2026","","Login","",""
"","87","Deve encontrar o usuário Hora do QA","","Mon Feb 23 09:53:50 UTC 2026","passed","Mon Feb 23 09:53:50 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
