"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","131","Deve listar todos os usuários","","Mon Mar 09 09:50:27 UTC 2026","failed","Mon Mar 09 09:50:28 UTC 2026","","Deve listar todos os usuários","",""
"","130","Cadastra usuário, loga, cria produto e deleta produto","","Mon Mar 09 09:50:17 UTC 2026","failed","Mon Mar 09 09:50:17 UTC 2026","","Apagar Produto","",""
"","348","should return 200 OK when accessing serverest.dev","","Mon Mar 09 09:50:13 UTC 2026","failed","Mon Mar 09 09:50:13 UTC 2026","","HealthCheck","",""
"","133","Fluxo completo usuário","","Mon Mar 09 09:50:23 UTC 2026","failed","Mon Mar 09 09:50:23 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","126","Deve encontrar o usuário Hora do QA","","Mon Mar 09 09:50:25 UTC 2026","failed","Mon Mar 09 09:50:25 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","131","Não deve realizar login","","Mon Mar 09 09:50:29 UTC 2026","failed","Mon Mar 09 09:50:29 UTC 2026","","Login Inválido","",""
"","125","Deve criar um novo usuário","","Mon Mar 09 09:50:21 UTC 2026","failed","Mon Mar 09 09:50:21 UTC 2026","","Cadastrar usuário","",""
"","115","Cadastra usuário, faz login e cadastra produto","","Mon Mar 09 09:50:15 UTC 2026","failed","Mon Mar 09 09:50:15 UTC 2026","","Cadastrar Produto","",""
"","126","Deve realizar login com sucesso","","Mon Mar 09 09:50:31 UTC 2026","failed","Mon Mar 09 09:50:31 UTC 2026","","Login","",""
"","123","Deve testar a API e, se estiver OK, realizar login","","Mon Mar 09 09:50:19 UTC 2026","failed","Mon Mar 09 09:50:19 UTC 2026","","Fluxo condicional de API - Serverest","",""
