"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","255","Cadastra usuário, loga, cria produto e deleta produto","","Mon Mar 02 09:46:30 UTC 2026","passed","Mon Mar 02 09:46:30 UTC 2026","","Apagar Produto","",""
"","85","Deve encontrar o usuário Hora do QA","","Mon Mar 02 09:46:38 UTC 2026","passed","Mon Mar 02 09:46:38 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","257","Cadastra usuário, faz login e cadastra produto","","Mon Mar 02 09:46:28 UTC 2026","passed","Mon Mar 02 09:46:28 UTC 2026","","Cadastrar Produto","",""
"","2034","should return 200 OK when accessing serverest.dev","","Mon Mar 02 09:46:24 UTC 2026","passed","Mon Mar 02 09:46:26 UTC 2026","","HealthCheck","",""
"","126","Deve testar a API e, se estiver OK, realizar login","","Mon Mar 02 09:46:32 UTC 2026","passed","Mon Mar 02 09:46:32 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","72","Não deve realizar login","","Mon Mar 02 09:46:42 UTC 2026","passed","Mon Mar 02 09:46:42 UTC 2026","","Login Inválido","",""
"","72","Deve criar um novo usuário","","Mon Mar 02 09:46:34 UTC 2026","passed","Mon Mar 02 09:46:34 UTC 2026","","Cadastrar usuário","",""
"","94","Deve realizar login com sucesso","","Mon Mar 02 09:46:44 UTC 2026","passed","Mon Mar 02 09:46:44 UTC 2026","","Login","",""
"","67","Deve listar todos os usuários","","Mon Mar 02 09:46:40 UTC 2026","passed","Mon Mar 02 09:46:40 UTC 2026","","Deve listar todos os usuários","",""
"","265","Fluxo completo usuário","","Mon Mar 02 09:46:36 UTC 2026","passed","Mon Mar 02 09:46:36 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
