"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","110","Deve encontrar o usuário Hora do QA","","Tue Feb 03 09:39:26 UTC 2026","passed","Tue Feb 03 09:39:26 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","285","should return 200 OK when accessing serverest.dev","","Tue Feb 03 09:39:14 UTC 2026","passed","Tue Feb 03 09:39:14 UTC 2026","","HealthCheck","",""
"","100","Deve realizar login com sucesso","","Tue Feb 03 09:39:32 UTC 2026","passed","Tue Feb 03 09:39:32 UTC 2026","","Login","",""
"","98","Deve listar todos os usuários","","Tue Feb 03 09:39:28 UTC 2026","passed","Tue Feb 03 09:39:28 UTC 2026","","Deve listar todos os usuários","",""
"","100","Deve criar um novo usuário","","Tue Feb 03 09:39:22 UTC 2026","passed","Tue Feb 03 09:39:22 UTC 2026","","Cadastrar usuário","",""
"","199","Deve testar a API e, se estiver OK, realizar login","","Tue Feb 03 09:39:20 UTC 2026","passed","Tue Feb 03 09:39:20 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","105","Não deve realizar login","","Tue Feb 03 09:39:30 UTC 2026","passed","Tue Feb 03 09:39:30 UTC 2026","","Login Inválido","",""
"","381","Cadastra usuário, loga, cria produto e deleta produto","","Tue Feb 03 09:39:18 UTC 2026","passed","Tue Feb 03 09:39:18 UTC 2026","","Apagar Produto","",""
"","302","Cadastra usuário, faz login e cadastra produto","","Tue Feb 03 09:39:16 UTC 2026","passed","Tue Feb 03 09:39:16 UTC 2026","","Cadastrar Produto","",""
"","388","Fluxo completo usuário","","Tue Feb 03 09:39:24 UTC 2026","passed","Tue Feb 03 09:39:24 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
