"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","76","Deve encontrar o usuário Hora do QA","","Tue Apr 21 10:18:04 UTC 2026","passed","Tue Apr 21 10:18:04 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","287","should return 200 OK when accessing serverest.dev","","Tue Apr 21 10:17:52 UTC 2026","passed","Tue Apr 21 10:17:52 UTC 2026","","HealthCheck","",""
"","249","Fluxo completo usuário","","Tue Apr 21 10:18:02 UTC 2026","passed","Tue Apr 21 10:18:02 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","76","Deve listar todos os usuários","","Tue Apr 21 10:18:06 UTC 2026","passed","Tue Apr 21 10:18:06 UTC 2026","","Deve listar todos os usuários","",""
"","250","Cadastra usuário, loga, cria produto e deleta produto","","Tue Apr 21 10:17:56 UTC 2026","passed","Tue Apr 21 10:17:56 UTC 2026","","Apagar Produto","",""
"","290","Deve testar a API e, se estiver OK, realizar login","","Tue Apr 21 10:17:58 UTC 2026","failed","Tue Apr 21 10:17:58 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","72","Não deve realizar login","","Tue Apr 21 10:18:08 UTC 2026","passed","Tue Apr 21 10:18:08 UTC 2026","","Login Inválido","",""
"","212","Cadastra usuário, faz login e cadastra produto","","Tue Apr 21 10:17:54 UTC 2026","passed","Tue Apr 21 10:17:54 UTC 2026","","Cadastrar Produto","",""
"","83","Deve criar um novo usuário","","Tue Apr 21 10:18:00 UTC 2026","passed","Tue Apr 21 10:18:00 UTC 2026","","Cadastrar usuário","",""
"","73","Deve realizar login com sucesso","","Tue Apr 21 10:18:09 UTC 2026","passed","Tue Apr 21 10:18:10 UTC 2026","","Login","",""
