"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","64","Deve criar um novo usuário","","2026-08-29","passed","2026-08-29","","Cadastrar usuário","",""
"","112","Deve testar a API e, se estiver OK, realizar login","","2026-08-29","passed","2026-08-29","","Fluxo condicional de API - Serverest","",""
"","64","Não deve realizar login","","2026-08-29","passed","2026-08-29","","Login Inválido","",""
"","71","Deve encontrar o usuário Hora do QA","","2026-08-29","passed","2026-08-29","","Deve listar todos os usuários Hora do QA","",""
"","172","Cadastra usuário, faz login e cadastra produto","","2026-08-29","passed","2026-08-29","","Cadastrar Produto","",""
"","225","Cadastra usuário, loga, cria produto e deleta produto","","2026-08-29","passed","2026-08-29","","Apagar Produto","",""
"","214","Fluxo completo usuário","","2026-08-29","passed","2026-08-29","","Cadastro, Login, Atualização e Exclusão","",""
"","300","should return 200 OK when accessing serverest.dev","","2026-08-29","passed","2026-08-29","","HealthCheck","",""
"","62","Deve listar todos os usuários","","2026-08-29","passed","2026-08-29","","Deve listar todos os usuários","",""
"","68","Deve realizar login com sucesso","","2026-08-29","passed","2026-08-29","","Login","",""
