"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8969","Cadastra usuário, faz login e cadastra produto","","Thu May 21 12:12:53 UTC 2026","failed","Thu May 21 12:13:02 UTC 2026","","Cadastrar Produto","",""
"","9397","Deve testar a API e, se estiver OK, realizar login","","Thu May 21 12:13:14 UTC 2026","passed","Thu May 21 12:13:23 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","8569","Cadastra usuário, loga, cria produto e deleta produto","","Thu May 21 12:13:04 UTC 2026","passed","Thu May 21 12:13:12 UTC 2026","","Apagar Produto","",""
"","8844","Deve encontrar o usuário Hora do QA","","Thu May 21 12:13:45 UTC 2026","failed","Thu May 21 12:13:54 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","8414","Deve listar todos os usuários","","Thu May 21 12:13:55 UTC 2026","passed","Thu May 21 12:14:04 UTC 2026","","Deve listar todos os usuários","",""
"","134","Não deve realizar login","","Thu May 21 12:14:05 UTC 2026","passed","Thu May 21 12:14:05 UTC 2026","","Login Inválido","",""
"","8305","should return 200 OK when accessing serverest.dev","","Thu May 21 12:12:42 UTC 2026","passed","Thu May 21 12:12:51 UTC 2026","","HealthCheck","",""
"","8312","Deve criar um novo usuário","","Thu May 21 12:13:25 UTC 2026","passed","Thu May 21 12:13:33 UTC 2026","","Cadastrar usuário","",""
"","8373","Deve realizar login com sucesso","","Thu May 21 12:14:07 UTC 2026","failed","Thu May 21 12:14:15 UTC 2026","","Login","",""
"","8499","Fluxo completo usuário","","Thu May 21 12:13:35 UTC 2026","passed","Thu May 21 12:13:43 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
