"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","81","Não deve realizar login","","Mon Apr 13 10:43:43 UTC 2026","passed","Mon Apr 13 10:43:43 UTC 2026","","Login Inválido","",""
"","301","Fluxo completo usuário","","Mon Apr 13 10:43:37 UTC 2026","passed","Mon Apr 13 10:43:37 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","82","Deve realizar login com sucesso","","Mon Apr 13 10:43:45 UTC 2026","passed","Mon Apr 13 10:43:45 UTC 2026","","Login","",""
"","327","Cadastra usuário, loga, cria produto e deleta produto","","Mon Apr 13 10:43:31 UTC 2026","passed","Mon Apr 13 10:43:31 UTC 2026","","Apagar Produto","",""
"","75","Deve criar um novo usuário","","Mon Apr 13 10:43:35 UTC 2026","passed","Mon Apr 13 10:43:35 UTC 2026","","Cadastrar usuário","",""
"","389","should return 200 OK when accessing serverest.dev","","Mon Apr 13 10:43:26 UTC 2026","passed","Mon Apr 13 10:43:27 UTC 2026","","HealthCheck","",""
"","88","Deve encontrar o usuário Hora do QA","","Mon Apr 13 10:43:39 UTC 2026","passed","Mon Apr 13 10:43:39 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","531","Cadastra usuário, faz login e cadastra produto","","Mon Apr 13 10:43:29 UTC 2026","passed","Mon Apr 13 10:43:29 UTC 2026","","Cadastrar Produto","",""
"","77","Deve listar todos os usuários","","Mon Apr 13 10:43:41 UTC 2026","passed","Mon Apr 13 10:43:41 UTC 2026","","Deve listar todos os usuários","",""
"","137","Deve testar a API e, se estiver OK, realizar login","","Mon Apr 13 10:43:33 UTC 2026","passed","Mon Apr 13 10:43:33 UTC 2026","","Fluxo condicional de API - Serverest","",""
