"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","216","Cadastra usuário, faz login e cadastra produto","","Thu Mar 26 09:59:47 UTC 2026","passed","Thu Mar 26 09:59:47 UTC 2026","","Cadastrar Produto","",""
"","226","should return 200 OK when accessing serverest.dev","","Thu Mar 26 09:59:45 UTC 2026","passed","Thu Mar 26 09:59:45 UTC 2026","","HealthCheck","",""
"","73","Deve listar todos os usuários","","Thu Mar 26 09:59:59 UTC 2026","passed","Thu Mar 26 09:59:59 UTC 2026","","Deve listar todos os usuários","",""
"","265","Fluxo completo usuário","","Thu Mar 26 09:59:55 UTC 2026","passed","Thu Mar 26 09:59:55 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","71","Deve realizar login com sucesso","","Thu Mar 26 10:00:03 UTC 2026","passed","Thu Mar 26 10:00:03 UTC 2026","","Login","",""
"","75","Deve criar um novo usuário","","Thu Mar 26 09:59:53 UTC 2026","passed","Thu Mar 26 09:59:53 UTC 2026","","Cadastrar usuário","",""
"","134","Deve testar a API e, se estiver OK, realizar login","","Thu Mar 26 09:59:51 UTC 2026","passed","Thu Mar 26 09:59:51 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","70","Não deve realizar login","","Thu Mar 26 10:00:01 UTC 2026","passed","Thu Mar 26 10:00:01 UTC 2026","","Login Inválido","",""
"","284","Cadastra usuário, loga, cria produto e deleta produto","","Thu Mar 26 09:59:49 UTC 2026","passed","Thu Mar 26 09:59:49 UTC 2026","","Apagar Produto","",""
"","95","Deve encontrar o usuário Hora do QA","","Thu Mar 26 09:59:57 UTC 2026","passed","Thu Mar 26 09:59:57 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
