"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","96","Deve encontrar o usuário Hora do QA","","Tue Feb 17 09:46:12 UTC 2026","passed","Tue Feb 17 09:46:12 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","92","Deve listar todos os usuários","","Tue Feb 17 09:46:14 UTC 2026","passed","Tue Feb 17 09:46:14 UTC 2026","","Deve listar todos os usuários","",""
"","551","Cadastra usuário, loga, cria produto e deleta produto","","Tue Feb 17 09:46:04 UTC 2026","passed","Tue Feb 17 09:46:05 UTC 2026","","Apagar Produto","",""
"","101","Deve realizar login com sucesso","","Tue Feb 17 09:46:18 UTC 2026","passed","Tue Feb 17 09:46:18 UTC 2026","","Login","",""
"","97","Deve criar um novo usuário","","Tue Feb 17 09:46:09 UTC 2026","passed","Tue Feb 17 09:46:09 UTC 2026","","Cadastrar usuário","",""
"","379","Cadastra usuário, faz login e cadastra produto","","Tue Feb 17 09:46:02 UTC 2026","passed","Tue Feb 17 09:46:03 UTC 2026","","Cadastrar Produto","",""
"","95","Não deve realizar login","","Tue Feb 17 09:46:16 UTC 2026","passed","Tue Feb 17 09:46:16 UTC 2026","","Login Inválido","",""
"","840","should return 200 OK when accessing serverest.dev","","Tue Feb 17 09:46:00 UTC 2026","passed","Tue Feb 17 09:46:01 UTC 2026","","HealthCheck","",""
"","183","Deve testar a API e, se estiver OK, realizar login","","Tue Feb 17 09:46:07 UTC 2026","passed","Tue Feb 17 09:46:07 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","383","Fluxo completo usuário","","Tue Feb 17 09:46:10 UTC 2026","passed","Tue Feb 17 09:46:11 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
