"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","938","should return 200 OK when accessing serverest.dev","","Sun Apr 19 09:44:50 UTC 2026","passed","Sun Apr 19 09:44:51 UTC 2026","","HealthCheck","",""
"","279","Cadastra usuário, loga, cria produto e deleta produto","","Sun Apr 19 09:44:55 UTC 2026","passed","Sun Apr 19 09:44:55 UTC 2026","","Apagar Produto","",""
"","271","Fluxo completo usuário","","Sun Apr 19 09:45:01 UTC 2026","passed","Sun Apr 19 09:45:01 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","76","Não deve realizar login","","Sun Apr 19 09:45:06 UTC 2026","passed","Sun Apr 19 09:45:06 UTC 2026","","Login Inválido","",""
"","81","Deve criar um novo usuário","","Sun Apr 19 09:44:59 UTC 2026","passed","Sun Apr 19 09:44:59 UTC 2026","","Cadastrar usuário","",""
"","85","Deve realizar login com sucesso","","Sun Apr 19 09:45:08 UTC 2026","passed","Sun Apr 19 09:45:08 UTC 2026","","Login","",""
"","82","Deve encontrar o usuário Hora do QA","","Sun Apr 19 09:45:03 UTC 2026","passed","Sun Apr 19 09:45:03 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","136","Deve testar a API e, se estiver OK, realizar login","","Sun Apr 19 09:44:57 UTC 2026","passed","Sun Apr 19 09:44:57 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","72","Deve listar todos os usuários","","Sun Apr 19 09:45:05 UTC 2026","passed","Sun Apr 19 09:45:05 UTC 2026","","Deve listar todos os usuários","",""
"","224","Cadastra usuário, faz login e cadastra produto","","Sun Apr 19 09:44:53 UTC 2026","passed","Sun Apr 19 09:44:53 UTC 2026","","Cadastrar Produto","",""
