"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","132","Não deve realizar login","","Wed Apr 22 10:18:27 UTC 2026","passed","Wed Apr 22 10:18:27 UTC 2026","","Login Inválido","",""
"","263","Cadastra usuário, loga, cria produto e deleta produto","","Wed Apr 22 10:18:08 UTC 2026","passed","Wed Apr 22 10:18:08 UTC 2026","","Apagar Produto","",""
"","78","Deve criar um novo usuário","","Wed Apr 22 10:18:12 UTC 2026","passed","Wed Apr 22 10:18:12 UTC 2026","","Cadastrar usuário","",""
"","7629","Deve encontrar o usuário Hora do QA","","Wed Apr 22 10:18:16 UTC 2026","failed","Wed Apr 22 10:18:23 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","355","Fluxo completo usuário","","Wed Apr 22 10:18:13 UTC 2026","passed","Wed Apr 22 10:18:14 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","216","Cadastra usuário, faz login e cadastra produto","","Wed Apr 22 10:18:06 UTC 2026","passed","Wed Apr 22 10:18:06 UTC 2026","","Cadastrar Produto","",""
"","297","should return 200 OK when accessing serverest.dev","","Wed Apr 22 10:18:04 UTC 2026","passed","Wed Apr 22 10:18:04 UTC 2026","","HealthCheck","",""
"","140","Deve testar a API e, se estiver OK, realizar login","","Wed Apr 22 10:18:10 UTC 2026","passed","Wed Apr 22 10:18:10 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","186","Deve listar todos os usuários","","Wed Apr 22 10:18:25 UTC 2026","passed","Wed Apr 22 10:18:25 UTC 2026","","Deve listar todos os usuários","",""
"","139","Deve realizar login com sucesso","","Wed Apr 22 10:18:29 UTC 2026","failed","Wed Apr 22 10:18:29 UTC 2026","","Login","",""
