"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","103","Deve listar todos os usuários","","Tue Apr 28 11:03:45 UTC 2026","passed","Tue Apr 28 11:03:46 UTC 2026","","Deve listar todos os usuários","",""
"","198","Deve testar a API e, se estiver OK, realizar login","","Tue Apr 28 11:03:38 UTC 2026","passed","Tue Apr 28 11:03:38 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","579","should return 200 OK when accessing serverest.dev","","Tue Apr 28 11:03:31 UTC 2026","passed","Tue Apr 28 11:03:31 UTC 2026","","HealthCheck","",""
"","537","Cadastra usuário, faz login e cadastra produto","","Tue Apr 28 11:03:33 UTC 2026","passed","Tue Apr 28 11:03:34 UTC 2026","","Cadastrar Produto","",""
"","423","Fluxo completo usuário","","Tue Apr 28 11:03:42 UTC 2026","passed","Tue Apr 28 11:03:42 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","106","Não deve realizar login","","Tue Apr 28 11:03:47 UTC 2026","passed","Tue Apr 28 11:03:47 UTC 2026","","Login Inválido","",""
"","127","Deve criar um novo usuário","","Tue Apr 28 11:03:40 UTC 2026","passed","Tue Apr 28 11:03:40 UTC 2026","","Cadastrar usuário","",""
"","497","Cadastra usuário, loga, cria produto e deleta produto","","Tue Apr 28 11:03:35 UTC 2026","passed","Tue Apr 28 11:03:36 UTC 2026","","Apagar Produto","",""
"","113","Deve realizar login com sucesso","","Tue Apr 28 11:03:49 UTC 2026","passed","Tue Apr 28 11:03:49 UTC 2026","","Login","",""
"","107","Deve encontrar o usuário Hora do QA","","Tue Apr 28 11:03:44 UTC 2026","passed","Tue Apr 28 11:03:44 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
