"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","350","Fluxo completo usuário","","2026-08-16","passed","2026-08-16","","Cadastro, Login, Atualização e Exclusão","",""
"","248","should return 200 OK when accessing serverest.dev","","2026-08-16","passed","2026-08-16","","HealthCheck","",""
"","93","Deve realizar login com sucesso","","2026-08-16","passed","2026-08-16","","Login","",""
"","97","Deve criar um novo usuário","","2026-08-16","passed","2026-08-16","","Cadastrar usuário","",""
"","88","Deve listar todos os usuários","","2026-08-16","passed","2026-08-16","","Deve listar todos os usuários","",""
"","101","Não deve realizar login","","2026-08-16","passed","2026-08-16","","Login Inválido","",""
"","289","Cadastra usuário, faz login e cadastra produto","","2026-08-16","passed","2026-08-16","","Cadastrar Produto","",""
"","352","Cadastra usuário, loga, cria produto e deleta produto","","2026-08-16","passed","2026-08-16","","Apagar Produto","",""
"","280","Deve testar a API e, se estiver OK, realizar login","","2026-08-16","failed","2026-08-16","","Fluxo condicional de API - Serverest","",""
"","94","Deve encontrar o usuário Hora do QA","","2026-08-16","passed","2026-08-16","","Deve listar todos os usuários Hora do QA","",""
