"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","192","Cadastra usuário, faz login e cadastra produto","","2026-08-20","passed","2026-08-20","","Cadastrar Produto","",""
"","84","Deve listar todos os usuários","","2026-08-20","passed","2026-08-20","","Deve listar todos os usuários","",""
"","80","Não deve realizar login","","2026-08-20","passed","2026-08-20","","Login Inválido","",""
"","88","Deve encontrar o usuário Hora do QA","","2026-08-20","passed","2026-08-20","","Deve listar todos os usuários Hora do QA","",""
"","66","Deve criar um novo usuário","","2026-08-20","passed","2026-08-20","","Cadastrar usuário","",""
"","68","Deve realizar login com sucesso","","2026-08-20","passed","2026-08-20","","Login","",""
"","246","should return 200 OK when accessing serverest.dev","","2026-08-20","passed","2026-08-20","","HealthCheck","",""
"","245","Fluxo completo usuário","","2026-08-20","passed","2026-08-20","","Cadastro, Login, Atualização e Exclusão","",""
"","131","Deve testar a API e, se estiver OK, realizar login","","2026-08-20","passed","2026-08-20","","Fluxo condicional de API - Serverest","",""
"","255","Cadastra usuário, loga, cria produto e deleta produto","","2026-08-20","passed","2026-08-20","","Apagar Produto","",""
