"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","87","Não deve realizar login","","Tue May 12 11:21:10 UTC 2026","passed","Tue May 12 11:21:10 UTC 2026","","Login Inválido","",""
"","92","Deve listar todos os usuários","","Tue May 12 11:21:08 UTC 2026","passed","Tue May 12 11:21:08 UTC 2026","","Deve listar todos os usuários","",""
"","293","Cadastra usuário, faz login e cadastra produto","","Tue May 12 11:20:56 UTC 2026","passed","Tue May 12 11:20:56 UTC 2026","","Cadastrar Produto","",""
"","317","Cadastra usuário, loga, cria produto e deleta produto","","Tue May 12 11:20:58 UTC 2026","passed","Tue May 12 11:20:58 UTC 2026","","Apagar Produto","",""
"","87","Deve criar um novo usuário","","Tue May 12 11:21:02 UTC 2026","passed","Tue May 12 11:21:02 UTC 2026","","Cadastrar usuário","",""
"","152","Deve testar a API e, se estiver OK, realizar login","","Tue May 12 11:21:00 UTC 2026","passed","Tue May 12 11:21:00 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","240","should return 200 OK when accessing serverest.dev","","Tue May 12 11:20:54 UTC 2026","passed","Tue May 12 11:20:54 UTC 2026","","HealthCheck","",""
"","96","Deve encontrar o usuário Hora do QA","","Tue May 12 11:21:06 UTC 2026","passed","Tue May 12 11:21:06 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","95","Deve realizar login com sucesso","","Tue May 12 11:21:12 UTC 2026","passed","Tue May 12 11:21:12 UTC 2026","","Login","",""
"","307","Fluxo completo usuário","","Tue May 12 11:21:04 UTC 2026","passed","Tue May 12 11:21:04 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
