"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","71","Deve listar todos os usuários","","Wed May 06 11:05:25 UTC 2026","passed","Wed May 06 11:05:25 UTC 2026","","Deve listar todos os usuários","",""
"","76","Não deve realizar login","","Wed May 06 11:05:27 UTC 2026","passed","Wed May 06 11:05:27 UTC 2026","","Login Inválido","",""
"","127","Deve testar a API e, se estiver OK, realizar login","","Wed May 06 11:05:18 UTC 2026","passed","Wed May 06 11:05:18 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","352","Cadastra usuário, faz login e cadastra produto","","Wed May 06 11:05:14 UTC 2026","passed","Wed May 06 11:05:14 UTC 2026","","Cadastrar Produto","",""
"","79","Deve realizar login com sucesso","","Wed May 06 11:05:29 UTC 2026","passed","Wed May 06 11:05:29 UTC 2026","","Login","",""
"","283","Cadastra usuário, loga, cria produto e deleta produto","","Wed May 06 11:05:16 UTC 2026","passed","Wed May 06 11:05:16 UTC 2026","","Apagar Produto","",""
"","638","should return 200 OK when accessing serverest.dev","","Wed May 06 11:05:11 UTC 2026","passed","Wed May 06 11:05:12 UTC 2026","","HealthCheck","",""
"","154","Deve encontrar o usuário Hora do QA","","Wed May 06 11:05:23 UTC 2026","passed","Wed May 06 11:05:24 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","432","Fluxo completo usuário","","Wed May 06 11:05:21 UTC 2026","passed","Wed May 06 11:05:22 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","75","Deve criar um novo usuário","","Wed May 06 11:05:19 UTC 2026","passed","Wed May 06 11:05:20 UTC 2026","","Cadastrar usuário","",""
