"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8688","Cadastra usuário, faz login e cadastra produto","","2026-06-13","passed","2026-06-13","","Cadastrar Produto","",""
"","69","Não deve realizar login","","2026-06-13","passed","2026-06-13","","Login Inválido","",""
"","8401","Cadastra usuário, loga, cria produto e deleta produto","","2026-06-13","failed","2026-06-13","","Apagar Produto","",""
"","83","Deve encontrar o usuário Hora do QA","","2026-06-13","passed","2026-06-13","","Deve listar todos os usuários Hora do QA","",""
"","71","Deve realizar login com sucesso","","2026-06-13","passed","2026-06-13","","Login","",""
"","89","Deve listar todos os usuários","","2026-06-13","passed","2026-06-13","","Deve listar todos os usuários","",""
"","304","Fluxo completo usuário","","2026-06-13","passed","2026-06-13","","Cadastro, Login, Atualização e Exclusão","",""
"","6944","Deve testar a API e, se estiver OK, realizar login","","2026-06-13","passed","2026-06-13","","Fluxo condicional de API - Serverest","",""
"","5322","should return 200 OK when accessing serverest.dev","","2026-06-13","passed","2026-06-13","","HealthCheck","",""
"","86","Deve criar um novo usuário","","2026-06-13","passed","2026-06-13","","Cadastrar usuário","",""
