"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","93","Não deve realizar login","","2026-07-31","passed","2026-07-31","","Login Inválido","",""
"","106","Deve realizar login com sucesso","","2026-07-31","passed","2026-07-31","","Login","",""
"","333","Fluxo completo usuário","","2026-07-31","passed","2026-07-31","","Cadastro, Login, Atualização e Exclusão","",""
"","97","Deve encontrar o usuário Hora do QA","","2026-07-31","passed","2026-07-31","","Deve listar todos os usuários Hora do QA","",""
"","264","Cadastra usuário, faz login e cadastra produto","","2026-07-31","passed","2026-07-31","","Cadastrar Produto","",""
"","394","Cadastra usuário, loga, cria produto e deleta produto","","2026-07-31","passed","2026-07-31","","Apagar Produto","",""
"","290","should return 200 OK when accessing serverest.dev","","2026-07-31","passed","2026-07-31","","HealthCheck","",""
"","87","Deve criar um novo usuário","","2026-07-31","passed","2026-07-31","","Cadastrar usuário","",""
"","108","Deve listar todos os usuários","","2026-07-31","passed","2026-07-31","","Deve listar todos os usuários","",""
"","182","Deve testar a API e, se estiver OK, realizar login","","2026-07-31","passed","2026-07-31","","Fluxo condicional de API - Serverest","",""
