"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","99","Deve realizar login com sucesso","","2026-07-30","passed","2026-07-30","","Login","",""
"","100","Deve encontrar o usuário Hora do QA","","2026-07-30","passed","2026-07-30","","Deve listar todos os usuários Hora do QA","",""
"","176","Deve testar a API e, se estiver OK, realizar login","","2026-07-30","passed","2026-07-30","","Fluxo condicional de API - Serverest","",""
"","274","Cadastra usuário, faz login e cadastra produto","","2026-07-30","passed","2026-07-30","","Cadastrar Produto","",""
"","353","Cadastra usuário, loga, cria produto e deleta produto","","2026-07-30","passed","2026-07-30","","Apagar Produto","",""
"","293","should return 200 OK when accessing serverest.dev","","2026-07-30","passed","2026-07-30","","HealthCheck","",""
"","101","Deve criar um novo usuário","","2026-07-30","passed","2026-07-30","","Cadastrar usuário","",""
"","336","Fluxo completo usuário","","2026-07-30","passed","2026-07-30","","Cadastro, Login, Atualização e Exclusão","",""
"","96","Não deve realizar login","","2026-07-30","passed","2026-07-30","","Login Inválido","",""
"","98","Deve listar todos os usuários","","2026-07-30","passed","2026-07-30","","Deve listar todos os usuários","",""
