"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","202","Cadastra usuário, faz login e cadastra produto","","Tue Apr 07 10:06:31 UTC 2026","passed","Tue Apr 07 10:06:31 UTC 2026","","Cadastrar Produto","",""
"","82","Não deve realizar login","","Tue Apr 07 10:06:45 UTC 2026","passed","Tue Apr 07 10:06:45 UTC 2026","","Login Inválido","",""
"","160","should return 200 OK when accessing serverest.dev","","Tue Apr 07 10:06:29 UTC 2026","passed","Tue Apr 07 10:06:29 UTC 2026","","HealthCheck","",""
"","246","Fluxo completo usuário","","Tue Apr 07 10:06:39 UTC 2026","passed","Tue Apr 07 10:06:39 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","272","Cadastra usuário, loga, cria produto e deleta produto","","Tue Apr 07 10:06:33 UTC 2026","passed","Tue Apr 07 10:06:34 UTC 2026","","Apagar Produto","",""
"","71","Deve criar um novo usuário","","Tue Apr 07 10:06:37 UTC 2026","passed","Tue Apr 07 10:06:37 UTC 2026","","Cadastrar usuário","",""
"","78","Deve encontrar o usuário Hora do QA","","Tue Apr 07 10:06:41 UTC 2026","passed","Tue Apr 07 10:06:41 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","84","Deve listar todos os usuários","","Tue Apr 07 10:06:43 UTC 2026","passed","Tue Apr 07 10:06:43 UTC 2026","","Deve listar todos os usuários","",""
"","78","Deve realizar login com sucesso","","Tue Apr 07 10:06:47 UTC 2026","passed","Tue Apr 07 10:06:47 UTC 2026","","Login","",""
"","127","Deve testar a API e, se estiver OK, realizar login","","Tue Apr 07 10:06:35 UTC 2026","passed","Tue Apr 07 10:06:35 UTC 2026","","Fluxo condicional de API - Serverest","",""
