"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","130","Deve criar um novo usuário","","Fri Mar 06 09:36:47 UTC 2026","passed","Fri Mar 06 09:36:47 UTC 2026","","Cadastrar usuário","",""
"","147","Deve testar a API e, se estiver OK, realizar login","","Fri Mar 06 09:36:44 UTC 2026","passed","Fri Mar 06 09:36:44 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","77","Não deve realizar login","","Fri Mar 06 09:36:56 UTC 2026","passed","Fri Mar 06 09:36:56 UTC 2026","","Login Inválido","",""
"","308","Cadastra usuário, loga, cria produto e deleta produto","","Fri Mar 06 09:36:42 UTC 2026","passed","Fri Mar 06 09:36:43 UTC 2026","","Apagar Produto","",""
"","428","Cadastra usuário, faz login e cadastra produto","","Fri Mar 06 09:36:40 UTC 2026","passed","Fri Mar 06 09:36:40 UTC 2026","","Cadastrar Produto","",""
"","537","should return 200 OK when accessing serverest.dev","","Fri Mar 06 09:36:37 UTC 2026","passed","Fri Mar 06 09:36:38 UTC 2026","","HealthCheck","",""
"","82","Deve encontrar o usuário Hora do QA","","Fri Mar 06 09:36:51 UTC 2026","passed","Fri Mar 06 09:36:51 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","87","Deve listar todos os usuários","","Fri Mar 06 09:36:53 UTC 2026","passed","Fri Mar 06 09:36:54 UTC 2026","","Deve listar todos os usuários","",""
"","76","Deve realizar login com sucesso","","Fri Mar 06 09:36:57 UTC 2026","passed","Fri Mar 06 09:36:57 UTC 2026","","Login","",""
"","420","Fluxo completo usuário","","Fri Mar 06 09:36:49 UTC 2026","passed","Fri Mar 06 09:36:49 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
