"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","92","Deve encontrar o usuário Hora do QA","","2026-07-19","passed","2026-07-19","","Deve listar todos os usuários Hora do QA","",""
"","312","Fluxo completo usuário","","2026-07-19","passed","2026-07-19","","Cadastro, Login, Atualização e Exclusão","",""
"","157","Deve testar a API e, se estiver OK, realizar login","","2026-07-19","passed","2026-07-19","","Fluxo condicional de API - Serverest","",""
"","97","Não deve realizar login","","2026-07-19","passed","2026-07-19","","Login Inválido","",""
"","316","Cadastra usuário, loga, cria produto e deleta produto","","2026-07-19","passed","2026-07-19","","Apagar Produto","",""
"","102","Deve listar todos os usuários","","2026-07-19","passed","2026-07-19","","Deve listar todos os usuários","",""
"","241","Cadastra usuário, faz login e cadastra produto","","2026-07-19","passed","2026-07-19","","Cadastrar Produto","",""
"","87","Deve criar um novo usuário","","2026-07-19","passed","2026-07-19","","Cadastrar usuário","",""
"","273","should return 200 OK when accessing serverest.dev","","2026-07-19","passed","2026-07-19","","HealthCheck","",""
"","91","Deve realizar login com sucesso","","2026-07-19","passed","2026-07-19","","Login","",""
