"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","73","Deve realizar login com sucesso","","2026-06-25","passed","2026-06-25","","Login","",""
"","72","Deve listar todos os usuários","","2026-06-25","passed","2026-06-25","","Deve listar todos os usuários","",""
"","74","Deve encontrar o usuário Hora do QA","","2026-06-25","passed","2026-06-25","","Deve listar todos os usuários Hora do QA","",""
"","68","Deve criar um novo usuário","","2026-06-25","passed","2026-06-25","","Cadastrar usuário","",""
"","72","Não deve realizar login","","2026-06-25","passed","2026-06-25","","Login Inválido","",""
"","195","Cadastra usuário, faz login e cadastra produto","","2026-06-25","passed","2026-06-25","","Cadastrar Produto","",""
"","259","Cadastra usuário, loga, cria produto e deleta produto","","2026-06-25","passed","2026-06-25","","Apagar Produto","",""
"","129","Deve testar a API e, se estiver OK, realizar login","","2026-06-25","passed","2026-06-25","","Fluxo condicional de API - Serverest","",""
"","249","Fluxo completo usuário","","2026-06-25","passed","2026-06-25","","Cadastro, Login, Atualização e Exclusão","",""
"","631","should return 200 OK when accessing serverest.dev","","2026-06-25","passed","2026-06-25","","HealthCheck","",""
