"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","281","Fluxo completo usuário","","Fri Jan 30 09:36:42 UTC 2026","passed","Fri Jan 30 09:36:43 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","134","Deve testar a API e, se estiver OK, realizar login","","Fri Jan 30 09:36:38 UTC 2026","passed","Fri Jan 30 09:36:38 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","74","Deve listar todos os usuários","","Fri Jan 30 09:36:46 UTC 2026","passed","Fri Jan 30 09:36:46 UTC 2026","","Deve listar todos os usuários","",""
"","84","Não deve realizar login","","Fri Jan 30 09:36:48 UTC 2026","passed","Fri Jan 30 09:36:48 UTC 2026","","Login Inválido","",""
"","123","Deve encontrar o usuário Hora do QA","","Fri Jan 30 09:36:44 UTC 2026","passed","Fri Jan 30 09:36:44 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","267","Cadastra usuário, loga, cria produto e deleta produto","","Fri Jan 30 09:36:36 UTC 2026","passed","Fri Jan 30 09:36:36 UTC 2026","","Apagar Produto","",""
"","77","Deve criar um novo usuário","","Fri Jan 30 09:36:40 UTC 2026","passed","Fri Jan 30 09:36:40 UTC 2026","","Cadastrar usuário","",""
"","75","Deve realizar login com sucesso","","Fri Jan 30 09:36:50 UTC 2026","passed","Fri Jan 30 09:36:50 UTC 2026","","Login","",""
"","205","Cadastra usuário, faz login e cadastra produto","","Fri Jan 30 09:36:34 UTC 2026","passed","Fri Jan 30 09:36:34 UTC 2026","","Cadastrar Produto","",""
"","185","should return 200 OK when accessing serverest.dev","","Fri Jan 30 09:36:32 UTC 2026","passed","Fri Jan 30 09:36:32 UTC 2026","","HealthCheck","",""
