"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","198","Cadastra usuário, faz login e cadastra produto","","2026-07-20","passed","2026-07-20","","Cadastrar Produto","",""
"","81","Deve realizar login com sucesso","","2026-07-20","passed","2026-07-20","","Login","",""
"","73","Deve listar todos os usuários","","2026-07-20","passed","2026-07-20","","Deve listar todos os usuários","",""
"","72","Deve criar um novo usuário","","2026-07-20","passed","2026-07-20","","Cadastrar usuário","",""
"","291","should return 200 OK when accessing serverest.dev","","2026-07-20","passed","2026-07-20","","HealthCheck","",""
"","268","Cadastra usuário, loga, cria produto e deleta produto","","2026-07-20","passed","2026-07-20","","Apagar Produto","",""
"","147","Deve testar a API e, se estiver OK, realizar login","","2026-07-20","passed","2026-07-20","","Fluxo condicional de API - Serverest","",""
"","258","Fluxo completo usuário","","2026-07-20","passed","2026-07-20","","Cadastro, Login, Atualização e Exclusão","",""
"","75","Não deve realizar login","","2026-07-20","passed","2026-07-20","","Login Inválido","",""
"","75","Deve encontrar o usuário Hora do QA","","2026-07-20","passed","2026-07-20","","Deve listar todos os usuários Hora do QA","",""
