"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","343","Fluxo completo usuário","","2026-09-03","passed","2026-09-03","","Cadastro, Login, Atualização e Exclusão","",""
"","374","Cadastra usuário, loga, cria produto e deleta produto","","2026-09-03","passed","2026-09-03","","Apagar Produto","",""
"","377","should return 200 OK when accessing serverest.dev","","2026-09-03","passed","2026-09-03","","HealthCheck","",""
"","99","Deve criar um novo usuário","","2026-09-03","passed","2026-09-03","","Cadastrar usuário","",""
"","205","Deve encontrar o usuário Hora do QA","","2026-09-03","passed","2026-09-03","","Deve listar todos os usuários Hora do QA","",""
"","289","Deve testar a API e, se estiver OK, realizar login","","2026-09-03","passed","2026-09-03","","Fluxo condicional de API - Serverest","",""
"","281","Cadastra usuário, faz login e cadastra produto","","2026-09-03","passed","2026-09-03","","Cadastrar Produto","",""
"","104","Não deve realizar login","","2026-09-03","passed","2026-09-03","","Login Inválido","",""
"","108","Deve realizar login com sucesso","","2026-09-03","passed","2026-09-03","","Login","",""
"","220","Deve listar todos os usuários","","2026-09-03","passed","2026-09-03","","Deve listar todos os usuários","",""
