"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","73","Não deve realizar login","","2026-06-24","passed","2026-06-24","","Login Inválido","",""
"","205","Cadastra usuário, faz login e cadastra produto","","2026-06-24","passed","2026-06-24","","Cadastrar Produto","",""
"","72","Deve criar um novo usuário","","2026-06-24","passed","2026-06-24","","Cadastrar usuário","",""
"","75","Deve realizar login com sucesso","","2026-06-24","passed","2026-06-24","","Login","",""
"","72","Deve encontrar o usuário Hora do QA","","2026-06-24","passed","2026-06-24","","Deve listar todos os usuários Hora do QA","",""
"","263","Cadastra usuário, loga, cria produto e deleta produto","","2026-06-24","passed","2026-06-24","","Apagar Produto","",""
"","248","Fluxo completo usuário","","2026-06-24","passed","2026-06-24","","Cadastro, Login, Atualização e Exclusão","",""
"","404","should return 200 OK when accessing serverest.dev","","2026-06-24","passed","2026-06-24","","HealthCheck","",""
"","70","Deve listar todos os usuários","","2026-06-24","passed","2026-06-24","","Deve listar todos os usuários","",""
"","135","Deve testar a API e, se estiver OK, realizar login","","2026-06-24","passed","2026-06-24","","Fluxo condicional de API - Serverest","",""
