"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","369","Cadastra usuário, loga, cria produto e deleta produto","","2026-07-06","passed","2026-07-06","","Apagar Produto","",""
"","73","Deve encontrar o usuário Hora do QA","","2026-07-06","passed","2026-07-06","","Deve listar todos os usuários Hora do QA","",""
"","204","Cadastra usuário, faz login e cadastra produto","","2026-07-06","passed","2026-07-06","","Cadastrar Produto","",""
"","255","Fluxo completo usuário","","2026-07-06","passed","2026-07-06","","Cadastro, Login, Atualização e Exclusão","",""
"","118","Deve testar a API e, se estiver OK, realizar login","","2026-07-06","passed","2026-07-06","","Fluxo condicional de API - Serverest","",""
"","286","should return 200 OK when accessing serverest.dev","","2026-07-06","passed","2026-07-06","","HealthCheck","",""
"","76","Deve realizar login com sucesso","","2026-07-06","passed","2026-07-06","","Login","",""
"","71","Deve criar um novo usuário","","2026-07-06","passed","2026-07-06","","Cadastrar usuário","",""
"","74","Não deve realizar login","","2026-07-06","passed","2026-07-06","","Login Inválido","",""
"","73","Deve listar todos os usuários","","2026-07-06","passed","2026-07-06","","Deve listar todos os usuários","",""
