"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","139","Deve testar a API e, se estiver OK, realizar login","","2026-08-31","passed","2026-08-31","","Fluxo condicional de API - Serverest","",""
"","70","Deve criar um novo usuário","","2026-08-31","passed","2026-08-31","","Cadastrar usuário","",""
"","282","should return 200 OK when accessing serverest.dev","","2026-08-31","passed","2026-08-31","","HealthCheck","",""
"","231","Fluxo completo usuário","","2026-08-31","passed","2026-08-31","","Cadastro, Login, Atualização e Exclusão","",""
"","76","Deve encontrar o usuário Hora do QA","","2026-08-31","passed","2026-08-31","","Deve listar todos os usuários Hora do QA","",""
"","274","Cadastra usuário, loga, cria produto e deleta produto","","2026-08-31","passed","2026-08-31","","Apagar Produto","",""
"","204","Cadastra usuário, faz login e cadastra produto","","2026-08-31","passed","2026-08-31","","Cadastrar Produto","",""
"","74","Não deve realizar login","","2026-08-31","passed","2026-08-31","","Login Inválido","",""
"","96","Deve realizar login com sucesso","","2026-08-31","passed","2026-08-31","","Login","",""
"","75","Deve listar todos os usuários","","2026-08-31","passed","2026-08-31","","Deve listar todos os usuários","",""
