"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","218","Fluxo completo usuário","","Wed Feb 04 09:41:37 UTC 2026","passed","Wed Feb 04 09:41:37 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","67","Não deve realizar login","","Wed Feb 04 09:41:42 UTC 2026","passed","Wed Feb 04 09:41:42 UTC 2026","","Login Inválido","",""
"","64","Deve realizar login com sucesso","","Wed Feb 04 09:41:44 UTC 2026","passed","Wed Feb 04 09:41:44 UTC 2026","","Login","",""
"","66","Deve listar todos os usuários","","Wed Feb 04 09:41:40 UTC 2026","passed","Wed Feb 04 09:41:41 UTC 2026","","Deve listar todos os usuários","",""
"","65","Deve criar um novo usuário","","Wed Feb 04 09:41:35 UTC 2026","passed","Wed Feb 04 09:41:35 UTC 2026","","Cadastrar usuário","",""
"","257","Cadastra usuário, loga, cria produto e deleta produto","","Wed Feb 04 09:41:32 UTC 2026","passed","Wed Feb 04 09:41:32 UTC 2026","","Apagar Produto","",""
"","122","Deve testar a API e, se estiver OK, realizar login","","Wed Feb 04 09:41:33 UTC 2026","passed","Wed Feb 04 09:41:34 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","65","Deve encontrar o usuário Hora do QA","","Wed Feb 04 09:41:39 UTC 2026","passed","Wed Feb 04 09:41:39 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","204","Cadastra usuário, faz login e cadastra produto","","Wed Feb 04 09:41:30 UTC 2026","passed","Wed Feb 04 09:41:30 UTC 2026","","Cadastrar Produto","",""
"","181","should return 200 OK when accessing serverest.dev","","Wed Feb 04 09:41:28 UTC 2026","passed","Wed Feb 04 09:41:28 UTC 2026","","HealthCheck","",""
