"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","430","Cadastra usuário, loga, cria produto e deleta produto","","2026-08-13","passed","2026-08-13","","Apagar Produto","",""
"","284","should return 200 OK when accessing serverest.dev","","2026-08-13","passed","2026-08-13","","HealthCheck","",""
"","115","Deve realizar login com sucesso","","2026-08-13","passed","2026-08-13","","Login","",""
"","112","Deve criar um novo usuário","","2026-08-13","passed","2026-08-13","","Cadastrar usuário","",""
"","101","Não deve realizar login","","2026-08-13","passed","2026-08-13","","Login Inválido","",""
"","208","Deve encontrar o usuário Hora do QA","","2026-08-13","passed","2026-08-13","","Deve listar todos os usuários Hora do QA","",""
"","317","Cadastra usuário, faz login e cadastra produto","","2026-08-13","passed","2026-08-13","","Cadastrar Produto","",""
"","278","Deve testar a API e, se estiver OK, realizar login","","2026-08-13","passed","2026-08-13","","Fluxo condicional de API - Serverest","",""
"","378","Fluxo completo usuário","","2026-08-13","passed","2026-08-13","","Cadastro, Login, Atualização e Exclusão","",""
"","220","Deve listar todos os usuários","","2026-08-13","passed","2026-08-13","","Deve listar todos os usuários","",""
