"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","351","Cadastra usuário, loga, cria produto e deleta produto","","2026-07-27","passed","2026-07-27","","Apagar Produto","",""
"","95","Deve criar um novo usuário","","2026-07-27","passed","2026-07-27","","Cadastrar usuário","",""
"","451","Fluxo completo usuário","","2026-07-27","passed","2026-07-27","","Cadastro, Login, Atualização e Exclusão","",""
"","104","Não deve realizar login","","2026-07-27","passed","2026-07-27","","Login Inválido","",""
"","102","Deve listar todos os usuários","","2026-07-27","passed","2026-07-27","","Deve listar todos os usuários","",""
"","100","Deve realizar login com sucesso","","2026-07-27","passed","2026-07-27","","Login","",""
"","211","should return 200 OK when accessing serverest.dev","","2026-07-27","passed","2026-07-27","","HealthCheck","",""
"","181","Deve testar a API e, se estiver OK, realizar login","","2026-07-27","passed","2026-07-27","","Fluxo condicional de API - Serverest","",""
"","338","Cadastra usuário, faz login e cadastra produto","","2026-07-27","passed","2026-07-27","","Cadastrar Produto","",""
"","140","Deve encontrar o usuário Hora do QA","","2026-07-27","passed","2026-07-27","","Deve listar todos os usuários Hora do QA","",""
