"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","397","Fluxo completo usuário","","2026-06-27","passed","2026-06-27","","Cadastro, Login, Atualização e Exclusão","",""
"","401","Cadastra usuário, loga, cria produto e deleta produto","","2026-06-27","passed","2026-06-27","","Apagar Produto","",""
"","203","Deve testar a API e, se estiver OK, realizar login","","2026-06-27","passed","2026-06-27","","Fluxo condicional de API - Serverest","",""
"","111","Deve criar um novo usuário","","2026-06-27","passed","2026-06-27","","Cadastrar usuário","",""
"","109","Deve realizar login com sucesso","","2026-06-27","passed","2026-06-27","","Login","",""
"","106","Deve encontrar o usuário Hora do QA","","2026-06-27","passed","2026-06-27","","Deve listar todos os usuários Hora do QA","",""
"","400","should return 200 OK when accessing serverest.dev","","2026-06-27","passed","2026-06-27","","HealthCheck","",""
"","108","Deve listar todos os usuários","","2026-06-27","passed","2026-06-27","","Deve listar todos os usuários","",""
"","298","Cadastra usuário, faz login e cadastra produto","","2026-06-27","passed","2026-06-27","","Cadastrar Produto","",""
"","106","Não deve realizar login","","2026-06-27","passed","2026-06-27","","Login Inválido","",""
