"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","241","Cadastra usuário, loga, cria produto e deleta produto","","2026-08-08","passed","2026-08-08","","Apagar Produto","",""
"","185","Cadastra usuário, faz login e cadastra produto","","2026-08-08","passed","2026-08-08","","Cadastrar Produto","",""
"","231","Fluxo completo usuário","","2026-08-08","passed","2026-08-08","","Cadastro, Login, Atualização e Exclusão","",""
"","71","Deve realizar login com sucesso","","2026-08-08","passed","2026-08-08","","Login","",""
"","297","Deve encontrar o usuário Hora do QA","","2026-08-08","passed","2026-08-08","","Deve listar todos os usuários Hora do QA","",""
"","187","should return 200 OK when accessing serverest.dev","","2026-08-08","passed","2026-08-08","","HealthCheck","",""
"","65","Não deve realizar login","","2026-08-08","passed","2026-08-08","","Login Inválido","",""
"","93","Deve criar um novo usuário","","2026-08-08","passed","2026-08-08","","Cadastrar usuário","",""
"","300","Deve listar todos os usuários","","2026-08-08","passed","2026-08-08","","Deve listar todos os usuários","",""
"","301","Deve testar a API e, se estiver OK, realizar login","","2026-08-08","passed","2026-08-08","","Fluxo condicional de API - Serverest","",""
