"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","69","Não deve realizar login","","Tue Mar 24 09:54:41 UTC 2026","passed","Tue Mar 24 09:54:42 UTC 2026","","Login Inválido","",""
"","92","Deve listar todos os usuários","","Tue Mar 24 09:54:40 UTC 2026","passed","Tue Mar 24 09:54:40 UTC 2026","","Deve listar todos os usuários","",""
"","663","Cadastra usuário, faz login e cadastra produto","","Tue Mar 24 09:54:27 UTC 2026","passed","Tue Mar 24 09:54:27 UTC 2026","","Cadastrar Produto","",""
"","329","Cadastra usuário, loga, cria produto e deleta produto","","Tue Mar 24 09:54:29 UTC 2026","passed","Tue Mar 24 09:54:29 UTC 2026","","Apagar Produto","",""
"","528","should return 200 OK when accessing serverest.dev","","Tue Mar 24 09:54:24 UTC 2026","passed","Tue Mar 24 09:54:25 UTC 2026","","HealthCheck","",""
"","75","Deve realizar login com sucesso","","Tue Mar 24 09:54:43 UTC 2026","passed","Tue Mar 24 09:54:43 UTC 2026","","Login","",""
"","76","Deve encontrar o usuário Hora do QA","","Tue Mar 24 09:54:37 UTC 2026","passed","Tue Mar 24 09:54:37 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","137","Deve testar a API e, se estiver OK, realizar login","","Tue Mar 24 09:54:31 UTC 2026","passed","Tue Mar 24 09:54:31 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","142","Deve criar um novo usuário","","Tue Mar 24 09:54:33 UTC 2026","passed","Tue Mar 24 09:54:33 UTC 2026","","Cadastrar usuário","",""
"","379","Fluxo completo usuário","","Tue Mar 24 09:54:35 UTC 2026","passed","Tue Mar 24 09:54:35 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
