"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","231","Fluxo completo usuário","","2026-06-14","failed","2026-06-14","","Cadastro, Login, Atualização e Exclusão","",""
"","145","Não deve realizar login","","2026-06-14","passed","2026-06-14","","Login Inválido","",""
"","101","Deve listar todos os usuários","","2026-06-14","passed","2026-06-14","","Deve listar todos os usuários","",""
"","7499","Deve encontrar o usuário Hora do QA","","2026-06-14","failed","2026-06-14","","Deve listar todos os usuários Hora do QA","",""
"","8236","Cadastra usuário, faz login e cadastra produto","","2026-06-14","passed","2026-06-14","","Cadastrar Produto","",""
"","163","Deve realizar login com sucesso","","2026-06-14","failed","2026-06-14","","Login","",""
"","8103","Deve testar a API e, se estiver OK, realizar login","","2026-06-14","passed","2026-06-14","","Fluxo condicional de API - Serverest","",""
"","7422","Cadastra usuário, loga, cria produto e deleta produto","","2026-06-14","passed","2026-06-14","","Apagar Produto","",""
"","7708","Deve criar um novo usuário","","2026-06-14","passed","2026-06-14","","Cadastrar usuário","",""
"","5481","should return 200 OK when accessing serverest.dev","","2026-06-14","passed","2026-06-14","","HealthCheck","",""
