"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","118","Deve encontrar o usuário Hora do QA","","Mon May 18 12:27:57 UTC 2026","passed","Mon May 18 12:27:57 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","317","Cadastra usuário, faz login e cadastra produto","","Mon May 18 12:27:47 UTC 2026","passed","Mon May 18 12:27:47 UTC 2026","","Cadastrar Produto","",""
"","201","Deve testar a API e, se estiver OK, realizar login","","Mon May 18 12:27:51 UTC 2026","passed","Mon May 18 12:27:51 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","308","should return 200 OK when accessing serverest.dev","","Mon May 18 12:27:45 UTC 2026","passed","Mon May 18 12:27:45 UTC 2026","","HealthCheck","",""
"","116","Deve listar todos os usuários","","Mon May 18 12:27:59 UTC 2026","passed","Mon May 18 12:27:59 UTC 2026","","Deve listar todos os usuários","",""
"","116","Não deve realizar login","","Mon May 18 12:28:01 UTC 2026","passed","Mon May 18 12:28:01 UTC 2026","","Login Inválido","",""
"","401","Fluxo completo usuário","","Mon May 18 12:27:55 UTC 2026","passed","Mon May 18 12:27:55 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","110","Deve criar um novo usuário","","Mon May 18 12:27:53 UTC 2026","passed","Mon May 18 12:27:53 UTC 2026","","Cadastrar usuário","",""
"","413","Cadastra usuário, loga, cria produto e deleta produto","","Mon May 18 12:27:49 UTC 2026","passed","Mon May 18 12:27:49 UTC 2026","","Apagar Produto","",""
"","110","Deve realizar login com sucesso","","Mon May 18 12:28:03 UTC 2026","passed","Mon May 18 12:28:03 UTC 2026","","Login","",""
